TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths,Month,Year,Txn_Category,Gap,Inactive_Flag,CreditAmount,DebitAmount
57,CUST4373,ACC87006,loan,deposit,Savings Account,Firm C,West,Manager 3,2023-12-10,92991.6313,106135.1714,0.843280941,594,174,2023-12,2023,credit,1.0,Active,92991.6313,0.0
188,CUST9666,ACC87006,credit,deposit,Credit Card,Firm A,East,Manager 2,2024-03-22,83828.95089,41885.32784,0.194831332,519,163,2024-03,2024,credit,103.0,Inactive,83828.95089,0.0
131,CUST4769,ACC87006,credit,payment,Home Loan,Firm C,East,Manager 1,2024-05-02,15395.0945,90437.17432,0.13547269,442,194,2024-05,2024,debit,41.0,Active,0.0,15395.0945
102,CUST8765,ACC87602,credit,withdrawal,Personal Loan,Firm D,South,Manager 4,2023-01-02,-18588.29947,87538.24347,0.723572993,322,174,2023-01,2023,debit,0.0,Active,0.0,-18588.29947
153,CUST4346,ACC87602,loan,deposit,Mutual Fund,Firm B,East,Manager 3,2023-04-09,33532.36187,38356.95261,0.864735013,473,12,2023-04,2023,credit,97.0,Inactive,33532.36187,0.0
118,CUST8772,ACC88074,credit,transfer,Credit Card,Firm E,North,Manager 1,2023-12-24,83660.43862,99334.99505,0.232454766,705,223,2023-12,2023,credit,0.0,Active,83660.43862,0.0
74,CUST3187,ACC88074,current,transfer,Credit Card,Firm B,East,Manager 4,2024-03-22,44076.87948,68948.3078,0.418686999,532,204,2024-03,2024,credit,89.0,Inactive,44076.87948,0.0
192,CUST6565,ACC88074,loan,transfer,Credit Card,Firm C,West,Manager 1,2024-06-16,14712.91503,51090.02645,0.507979682,442,156,2024-06,2024,credit,86.0,Inactive,14712.91503,0.0
4,CUST5428,ACC88252,loan,transfer,Home Loan,Firm C,West,Manager 4,2023-02-14,-1324.16851,12947.00582,0.512062992,333,147,2023-02,2023,credit,0.0,Active,-1324.16851,0.0
74,CUST7651,ACC88252,credit,transfer,Home Loan,Firm A,West,Manager 2,2023-03-03,47449.43732,72654.36056,0.252418372,472,168,2023-03,2023,credit,17.0,Active,47449.43732,0.0
68,CUST8390,ACC88252,loan,transfer,Savings Account,Firm E,East,Manager 4,2023-04-26,62939.38071,68773.2037,0.125209318,715,94,2023-04,2023,credit,54.0,Active,62939.38071,0.0
107,CUST5255,ACC88252,current,transfer,Credit Card,Firm C,East,Manager 4,2023-07-06,74191.04389,116843.9665,0.983169946,518,53,2023-07,2023,credit,71.0,Inactive,74191.04389,0.0
173,CUST2539,ACC88252,current,withdrawal,Mutual Fund,Firm A,Central,Manager 2,2023-07-25,45122.27373,114176.5687,0.734831865,430,103,2023-07,2023,debit,19.0,Active,0.0,45122.27373
126,CUST5894,ACC88252,loan,payment,Home Loan,Firm A,East,Manager 3,2023-11-08,53717.58764,66466.89692,0.587499188,491,172,2023-11,2023,debit,106.0,Inactive,0.0,53717.58764
144,CUST3109,ACC88252,loan,withdrawal,Mutual Fund,Firm C,Central,Manager 3,2023-11-18,46428.56499,48408.47466,0.534850871,333,146,2023-11,2023,debit,10.0,Active,0.0,46428.56499
99,CUST2067,ACC88252,credit,deposit,Personal Loan,Firm A,East,Manager 4,2024-03-05,54147.57857,69683.58,0.52668084,710,118,2024-03,2024,credit,108.0,Inactive,54147.57857,0.0
14,CUST7002,ACC88286,credit,withdrawal,Savings Account,Firm A,East,Manager 1,2023-01-02,66348.26852,98407.90933,0.459254331,587,215,2023-01,2023,debit,0.0,Active,0.0,66348.26852
50,CUST7028,ACC88286,loan,withdrawal,Home Loan,Firm C,North,Manager 1,2024-01-12,58359.74883,10830.31924,0.403377152,365,134,2024-01,2024,debit,375.0,Inactive,0.0,58359.74883
139,CUST3725,ACC88286,savings,payment,Home Loan,Firm C,East,Manager 3,2024-04-15,42187.63727,73214.30302,0.399674678,732,81,2024-04,2024,debit,94.0,Inactive,0.0,42187.63727
16,CUST1042,ACC88286,savings,transfer,Personal Loan,Firm C,West,Manager 1,2024-05-28,90681.57732,71997.43635,0.36575268,397,57,2024-05,2024,credit,43.0,Active,90681.57732,0.0
166,CUST6776,ACC88449,savings,withdrawal,Personal Loan,Firm A,West,Manager 4,2023-01-06,40347.4422,106460.0593,0.657064652,584,15,2023-01,2023,debit,0.0,Active,0.0,40347.4422
111,CUST9066,ACC88449,loan,payment,Personal Loan,Firm A,East,Manager 3,2023-01-28,44945.55824,-5315.650952,0.388547848,619,168,2023-01,2023,debit,22.0,Active,0.0,44945.55824
145,CUST3015,ACC88449,credit,payment,Savings Account,Firm C,East,Manager 1,2023-08-11,42265.59608,63798.51364,1.046954625,331,151,2023-08,2023,debit,195.0,Inactive,0.0,42265.59608
138,CUST2018,ACC88449,savings,withdrawal,Home Loan,Firm E,East,Manager 4,2024-01-29,48900.65068,121325.8626,0.385540497,576,68,2024-01,2024,debit,171.0,Inactive,0.0,48900.65068
92,CUST2188,ACC88449,savings,transfer,Savings Account,Firm B,Central,Manager 1,2024-03-02,375.4909042,75497.95481,0.549852616,465,97,2024-03,2024,credit,33.0,Active,375.4909042,0.0
23,CUST7651,ACC88449,savings,payment,Personal Loan,Firm C,South,Manager 3,2024-03-28,77008.71425,104230.7445,0.57333013,567,30,2024-03,2024,debit,26.0,Active,0.0,77008.71425
179,CUST2805,ACC88516,credit,payment,Mutual Fund,Firm C,South,Manager 1,2023-04-09,58334.634,87066.59953,0.429675335,560,26,2023-04,2023,debit,0.0,Active,0.0,58334.634
136,CUST7933,ACC88516,savings,withdrawal,Home Loan,Firm B,North,Manager 4,2023-10-16,56019.971,41877.24564,0.42932946,680,195,2023-10,2023,debit,190.0,Inactive,0.0,56019.971
169,CUST3315,ACC88516,credit,deposit,Credit Card,Firm E,North,Manager 1,2024-01-12,66515.28969,71313.36863,0.420509841,728,161,2024-01,2024,credit,88.0,Inactive,66515.28969,0.0
98,CUST4373,ACC88516,current,payment,Savings Account,Firm E,North,Manager 3,2024-04-20,71891.26838,51863.19194,0.487648559,735,48,2024-04,2024,debit,99.0,Inactive,0.0,71891.26838
21,CUST4780,ACC88516,credit,payment,Credit Card,Firm C,East,Manager 4,2024-05-28,48518.75831,25786.87706,0.628926196,541,150,2024-05,2024,debit,38.0,Active,0.0,48518.75831
69,CUST5500,ACC88516,loan,transfer,Home Loan,Firm E,Central,Manager 1,2024-06-13,29132.47264,84933.27215,0.661897139,509,16,2024-06,2024,credit,16.0,Active,29132.47264,0.0
76,CUST9666,ACC89098,savings,payment,Home Loan,Firm A,North,Manager 1,2023-05-08,57747.14581,17170.87453,0.447977694,536,190,2023-05,2023,debit,0.0,Active,0.0,57747.14581
180,CUST4402,ACC89098,current,withdrawal,Personal Loan,Firm C,East,Manager 1,2023-08-16,63489.69572,79549.24751,0.826054021,402,197,2023-08,2023,debit,100.0,Inactive,0.0,63489.69572
60,CUST6565,ACC89098,current,transfer,Credit Card,Firm E,North,Manager 2,2024-02-05,36035.21041,132971.7365,0.478021359,395,206,2024-02,2024,credit,173.0,Inactive,36035.21041,0.0
162,CUST7933,ACC89098,credit,deposit,Personal Loan,Firm D,South,Manager 2,2024-02-13,83236.80883,98020.04879,0.532165232,462,55,2024-02,2024,credit,8.0,Active,83236.80883,0.0
116,CUST4684,ACC89098,savings,deposit,Home Loan,Firm E,Central,Manager 3,2024-03-05,4063.656822,56405.57473,0.233070118,594,93,2024-03,2024,credit,21.0,Active,4063.656822,0.0
28,CUST1888,ACC89098,current,deposit,Credit Card,Firm C,South,Manager 2,2024-05-02,66846.50689,78699.48558,0.479699171,336,49,2024-05,2024,credit,58.0,Active,66846.50689,0.0
183,CUST2915,ACC90887,credit,withdrawal,Savings Account,Firm C,West,Manager 3,2023-01-12,-12226.0383,51245.51999,0.886785061,500,74,2023-01,2023,debit,0.0,Active,0.0,-12226.0383
54,CUST5428,ACC90887,current,payment,Credit Card,Firm A,West,Manager 1,2023-04-11,14829.17035,74636.06738,0.131580785,362,99,2023-04,2023,debit,89.0,Inactive,0.0,14829.17035
14,CUST9066,ACC90887,savings,withdrawal,Personal Loan,Firm D,South,Manager 3,2023-04-17,75422.68798,89720.90886,0.073228761,628,114,2023-04,2023,debit,6.0,Active,0.0,75422.68798
98,CUST4346,ACC90887,loan,payment,Mutual Fund,Firm D,South,Manager 2,2023-12-21,56704.50094,73747.35253,1.019736773,616,17,2023-12,2023,debit,248.0,Inactive,0.0,56704.50094
179,CUST5574,ACC91220,credit,withdrawal,Mutual Fund,Firm C,South,Manager 2,2023-05-21,100228.9327,75252.76701,0.180185374,622,173,2023-05,2023,debit,0.0,Active,0.0,100228.9327
101,CUST6330,ACC91723,current,payment,Savings Account,Firm C,South,Manager 2,2023-01-06,72535.81052,30223.18722,0.838237723,771,34,2023-01,2023,debit,0.0,Active,0.0,72535.81052
40,CUST8091,ACC91723,credit,withdrawal,Credit Card,Firm B,South,Manager 1,2023-01-30,72663.35756,79786.38453,0.75568492,494,29,2023-01,2023,debit,24.0,Active,0.0,72663.35756
18,CUST8529,ACC91723,credit,payment,Savings Account,Firm D,Central,Manager 1,2024-03-22,39325.88731,105597.026,-0.03575931,467,204,2024-03,2024,debit,417.0,Inactive,0.0,39325.88731
70,CUST7120,ACC92104,current,deposit,Home Loan,Firm E,North,Manager 3,2023-10-21,33136.61732,51755.47063,0.395151931,526,72,2023-10,2023,credit,0.0,Active,33136.61732,0.0
174,CUST8091,ACC92104,savings,payment,Savings Account,Firm D,North,Manager 1,2023-12-09,96564.53627,31550.3414,0.352920743,569,39,2023-12,2023,debit,49.0,Active,0.0,96564.53627
29,CUST8390,ACC92104,credit,transfer,Personal Loan,Firm D,Central,Manager 1,2024-06-13,12278.41111,72131.28653,0.255204919,344,166,2024-06,2024,credit,187.0,Inactive,12278.41111,0.0
191,CUST6549,ACC92360,current,deposit,Mutual Fund,Firm A,South,Manager 2,2023-05-08,32959.52948,53532.43173,0.53806503,696,127,2023-05,2023,credit,0.0,Active,32959.52948,0.0
70,CUST9129,ACC92360,current,transfer,Savings Account,Firm C,Central,Manager 3,2023-08-11,51692.31385,62266.21083,0.434292325,350,29,2023-08,2023,credit,95.0,Inactive,51692.31385,0.0
85,CUST1497,ACC92360,current,deposit,Credit Card,Firm E,South,Manager 3,2024-02-21,28339.77052,75908.34076,0.151701832,774,47,2024-02,2024,credit,194.0,Inactive,28339.77052,0.0
150,CUST4201,ACC92558,savings,payment,Mutual Fund,Firm A,West,Manager 1,2023-03-03,27446.28938,90963.351,0.177443343,482,162,2023-03,2023,debit,0.0,Active,0.0,27446.28938
14,CUST3015,ACC92558,savings,payment,Home Loan,Firm B,North,Manager 4,2023-05-26,36327.24327,75460.74745,0.936326617,508,80,2023-05,2023,debit,84.0,Inactive,0.0,36327.24327
141,CUST5610,ACC92558,credit,transfer,Personal Loan,Firm B,Central,Manager 1,2023-10-03,41641.02834,68925.31105,-0.032057924,540,159,2023-10,2023,credit,130.0,Inactive,41641.02834,0.0
27,CUST1962,ACC92558,credit,withdrawal,Personal Loan,Firm C,Central,Manager 4,2023-12-09,94076.28304,66953.91353,0.754741323,382,79,2023-12,2023,debit,67.0,Inactive,0.0,94076.28304
45,CUST3015,ACC94203,loan,payment,Credit Card,Firm E,Central,Manager 4,2023-01-21,43536.26539,57175.04312,0.131090579,719,215,2023-01,2023,debit,0.0,Active,0.0,43536.26539
10,CUST9731,ACC94203,loan,deposit,Credit Card,Firm D,Central,Manager 4,2023-02-04,65796.36817,87814.53434,0.331727443,495,203,2023-02,2023,credit,14.0,Active,65796.36817,0.0
185,CUST1497,ACC94203,credit,deposit,Personal Loan,Firm A,East,Manager 1,2023-06-06,50913.41217,112648.2387,0.496910512,566,96,2023-06,2023,credit,122.0,Inactive,50913.41217,0.0
156,CUST7933,ACC94203,credit,payment,Personal Loan,Firm A,South,Manager 4,2023-06-19,83159.24281,62711.38686,0.337064734,706,185,2023-06,2023,debit,13.0,Active,0.0,83159.24281
48,CUST3378,ACC94203,loan,deposit,Mutual Fund,Firm C,Central,Manager 1,2023-09-24,31358.91683,95331.21055,0.598887297,575,75,2023-09,2023,credit,97.0,Inactive,31358.91683,0.0
104,CUST5705,ACC94203,current,deposit,Home Loan,Firm B,East,Manager 1,2023-11-25,73501.21216,84957.85317,0.665885387,789,224,2023-11,2023,credit,62.0,Inactive,73501.21216,0.0
18,CUST4684,ACC94203,current,transfer,Home Loan,Firm B,East,Manager 3,2024-02-06,37485.36787,55493.01218,-0.051346444,667,149,2024-02,2024,credit,73.0,Inactive,37485.36787,0.0
183,CUST6330,ACC94242,current,payment,Mutual Fund,Firm A,North,Manager 2,2023-04-17,18108.43552,91330.09564,0.683522741,547,204,2023-04,2023,debit,0.0,Active,0.0,18108.43552
186,CUST2694,ACC94242,savings,withdrawal,Home Loan,Firm C,South,Manager 1,2024-02-09,83741.51971,-3326.708728,0.531085314,476,49,2024-02,2024,debit,298.0,Inactive,0.0,83741.51971
149,CUST5174,ACC94242,current,payment,Mutual Fund,Firm D,Central,Manager 3,2024-03-19,34393.72013,94796.0901,0.522577657,316,63,2024-03,2024,debit,39.0,Active,0.0,34393.72013
36,CUST7459,ACC94242,credit,withdrawal,Credit Card,Firm D,North,Manager 4,2024-06-11,73114.16462,88158.82562,0.618152737,597,209,2024-06,2024,debit,84.0,Inactive,0.0,73114.16462
60,CUST6947,ACC94907,credit,transfer,Personal Loan,Firm E,North,Manager 3,2023-01-02,46038.71234,56709.94748,0.508953375,368,235,2023-01,2023,credit,0.0,Active,46038.71234,0.0
50,CUST7345,ACC94907,loan,deposit,Personal Loan,Firm A,North,Manager 4,2023-09-24,31950.8392,54914.04808,0.211978753,534,34,2023-09,2023,credit,265.0,Inactive,31950.8392,0.0
28,CUST1749,ACC94907,current,payment,Mutual Fund,Firm D,West,Manager 3,2023-10-06,81738.74079,52864.31436,0.393031157,775,191,2023-10,2023,debit,12.0,Active,0.0,81738.74079
146,CUST5912,ACC94907,loan,transfer,Mutual Fund,Firm E,East,Manager 2,2024-02-18,19489.53965,63789.64659,0.917251398,559,62,2024-02,2024,credit,135.0,Inactive,19489.53965,0.0
3,CUST6351,ACC94907,current,withdrawal,Mutual Fund,Firm E,West,Manager 4,2024-03-22,61087.22354,75651.9526,0.328333473,498,211,2024-03,2024,debit,33.0,Active,0.0,61087.22354
92,CUST8250,ACC94907,savings,deposit,Mutual Fund,Firm E,West,Manager 2,2024-03-28,42190.13297,19556.97891,0.542610521,805,25,2024-03,2024,credit,6.0,Active,42190.13297,0.0
124,CUST9683,ACC94907,loan,payment,Savings Account,Firm B,East,Manager 4,2024-03-30,77680.64577,28420.48569,0.379906725,566,33,2024-03,2024,debit,2.0,Active,0.0,77680.64577
122,CUST3725,ACC95164,savings,transfer,Home Loan,Firm C,North,Manager 1,2023-01-09,51149.92767,105477.6545,0.756508077,730,226,2023-01,2023,credit,0.0,Active,51149.92767,0.0
145,CUST8390,ACC95164,loan,payment,Mutual Fund,Firm A,North,Manager 4,2023-05-05,82678.66821,126386.0676,0.709225521,391,34,2023-05,2023,debit,116.0,Inactive,0.0,82678.66821
125,CUST1042,ACC95164,loan,payment,Personal Loan,Firm D,North,Manager 3,2023-05-05,51751.61023,91010.58864,0.518490672,309,70,2023-05,2023,debit,0.0,Active,0.0,51751.61023
99,CUST4669,ACC95164,current,payment,Home Loan,Firm A,North,Manager 2,2023-12-10,76095.67879,45391.94748,0.29393059,813,193,2023-12,2023,debit,219.0,Inactive,0.0,76095.67879
68,CUST9169,ACC95164,current,transfer,Savings Account,Firm E,Central,Manager 3,2024-05-27,78926.27688,104467.9457,0.641615526,406,112,2024-05,2024,credit,169.0,Inactive,78926.27688,0.0
185,CUST1962,ACC95774,credit,transfer,Personal Loan,Firm E,North,Manager 2,2023-03-03,14746.31435,118186.5639,0.386860971,346,40,2023-03,2023,credit,0.0,Active,14746.31435,0.0
34,CUST9666,ACC95774,credit,deposit,Savings Account,Firm C,East,Manager 4,2023-04-26,67462.61628,118966.7223,0.257684942,649,122,2023-04,2023,credit,54.0,Active,67462.61628,0.0
150,CUST1498,ACC95774,savings,deposit,Personal Loan,Firm D,Central,Manager 3,2023-10-03,42952.20727,103426.9856,0.33855276,489,77,2023-10,2023,credit,160.0,Inactive,42952.20727,0.0
129,CUST2842,ACC96277,current,transfer,Savings Account,Firm E,North,Manager 1,2023-08-10,60853.26272,91040.70886,0.297941187,523,180,2023-08,2023,credit,0.0,Active,60853.26272,0.0
36,CUST2109,ACC96868,loan,transfer,Home Loan,Firm D,East,Manager 2,2024-04-21,47036.07213,158520.0411,0.427163007,847,156,2024-04,2024,credit,0.0,Active,47036.07213,0.0
35,CUST4201,ACC96868,savings,payment,Personal Loan,Firm C,Central,Manager 3,2024-04-25,60353.55204,84149.53982,0.668665113,783,63,2024-04,2024,debit,4.0,Active,0.0,60353.55204
28,CUST5121,ACC97225,savings,deposit,Home Loan,Firm A,Central,Manager 4,2023-12-25,87320.05768,69942.38716,0.545934343,474,101,2023-12,2023,credit,0.0,Active,87320.05768,0.0
67,CUST7098,ACC97225,loan,withdrawal,Savings Account,Firm C,North,Manager 2,2024-04-15,10919.32293,15686.05162,0.304582996,652,138,2024-04,2024,debit,112.0,Inactive,0.0,10919.32293
191,CUST1644,ACC97225,savings,payment,Home Loan,Firm A,East,Manager 2,2024-04-20,62043.33367,30328.48125,0.676610291,523,238,2024-04,2024,debit,5.0,Active,0.0,62043.33367
153,CUST2539,ACC97411,savings,payment,Home Loan,Firm A,North,Manager 1,2023-03-13,57552.27797,61544.43318,0.509381243,371,202,2023-03,2023,debit,0.0,Active,0.0,57552.27797
3,CUST5920,ACC97411,current,payment,Credit Card,Firm C,West,Manager 2,2024-02-06,116999.2825,50412.19809,0.308835929,656,150,2024-02,2024,debit,330.0,Inactive,0.0,116999.2825
77,CUST1114,ACC99117,loan,transfer,Savings Account,Firm E,South,Manager 3,2023-08-06,45808.22065,64339.3263,0.844480374,349,100,2023-08,2023,credit,0.0,Active,45808.22065,0.0
126,CUST3378,ACC99117,current,deposit,Personal Loan,Firm C,West,Manager 2,2023-11-18,83703.81396,53241.04772,0.204709211,588,47,2023-11,2023,credit,104.0,Inactive,83703.81396,0.0
142,CUST8390,ACC99117,savings,deposit,Mutual Fund,Firm B,South,Manager 3,2024-06-13,83336.70867,24104.18124,0.665475708,533,56,2024-06,2024,credit,208.0,Inactive,83336.70867,0.0
17,CUST5558,ACC99409,current,deposit,Home Loan,Firm D,North,Manager 3,2023-05-04,39893.63471,111513.1682,0.489751973,311,81,2023-05,2023,credit,0.0,Active,39893.63471,0.0
55,CUST5253,ACC99409,current,transfer,Mutual Fund,Firm D,East,Manager 1,2023-09-30,11649.52274,59477.4471,0.587029414,764,224,2023-09,2023,credit,149.0,Inactive,11649.52274,0.0
130,CUST6210,ACC99409,loan,withdrawal,Credit Card,Firm A,West,Manager 4,2023-10-04,72113.20207,84398.32897,0.256900902,687,127,2023-10,2023,debit,4.0,Active,0.0,72113.20207
45,CUST7887,ACC99409,current,withdrawal,Home Loan,Firm C,Central,Manager 4,2024-03-22,-10465.13377,79586.71799,0.329887505,565,167,2024-03,2024,debit,170.0,Inactive,0.0,-10465.13377
135,CUST3015,ACC99549,savings,transfer,Credit Card,Firm D,East,Manager 2,2023-04-14,30330.99265,74578.16247,0.331101593,317,157,2023-04,2023,credit,0.0,Active,30330.99265,0.0
195,CUST8416,ACC99549,loan,payment,Credit Card,Firm C,West,Manager 1,2023-08-04,67346.20275,100915.9208,0.432718677,541,128,2023-08,2023,debit,112.0,Inactive,0.0,67346.20275
25,CUST4258,ACC99549,loan,transfer,Mutual Fund,Firm E,West,Manager 2,2023-10-26,20821.32836,60948.05745,0.552694166,767,47,2023-10,2023,credit,83.0,Inactive,20821.32836,0.0
92,CUST5385,ACC99549,loan,deposit,Mutual Fund,Firm D,Central,Manager 3,2024-02-18,70443.88751,38122.66501,0.922800831,391,154,2024-02,2024,credit,115.0,Inactive,70443.88751,0.0
